id,start_node,end_node,oneway,distance,road_type,max_speed,average_speed,time,congestion,risk,street_name,geometry
555,411918892,411923584,False,29.90069567127306,residential,48.81818181818182,36.61363636363637,2.204967502015667,0.7349891673385551,0.3,Nguyễn Văn Thủ,"[[106.701617, 10.792712], [106.701435, 10.79251]]"
556,411918892,411918885,False,42.2552895321459,tertiary,50.0,32.5,3.042380846314505,1.6382050710924267,0.5,Hoàng Sa,"[[106.701617, 10.792712], [106.701996, 10.792636]]"
557,411918892,4673707528,False,94.26980392598536,tertiary,50.0,32.5,6.787425882670947,3.654767782976665,0.5,Hoàng Sa,"[[106.701617, 10.792712], [106.700944, 10.792817], [106.700764, 10.792844]]"
558,411923584,411918892,False,29.90069567127306,residential,48.81818181818182,36.61363636363637,2.204967502015667,0.7349891673385551,0.3,Nguyễn Văn Thủ,"[[106.701435, 10.79251], [106.701617, 10.792712]]"
559,411923584,411918885,False,91.24746520119304,residential,48.81818181818182,36.61363636363637,6.728863355618706,2.2429544518729,0.3,,"[[106.701435, 10.79251], [106.701603, 10.792354], [106.701686, 10.79227], [106.701996, 10.792636]]"
560,411923584,12470703608,False,90.87080185154927,residential,48.81818181818182,36.61363636363637,6.701087063913132,2.233695687971043,0.3,Nguyễn Văn Thủ,"[[106.701435, 10.79251], [106.701155, 10.792217], [106.700945, 10.791997], [106.700867, 10.791913]]"
561,4673707528,411918892,False,94.26980392598536,tertiary,50.0,32.5,6.787425882670947,3.654767782976665,0.5,Hoàng Sa,"[[106.700764, 10.792844], [106.700944, 10.792817], [106.701617, 10.792712]]"
562,4673707528,4122304294,False,146.79146367486533,tertiary,52.66233766233766,34.23051948051948,10.034671696836662,5.403284759835126,0.5,Hoàng Sa,"[[106.700764, 10.792844], [106.700698, 10.79287], [106.700597, 10.792896], [106.700408, 10.792935], [106.699888, 10.793111], [106.699763, 10.793141], [106.699668, 10.793146], [106.69947, 10.793112]]"
563,4122304294,13864848996,False,53.99368955146928,tertiary_link,53.16964479863687,34.56026911911396,3.655794262335804,1.9685046027962023,0.5,Hoàng Sa,"[[106.69947, 10.793112], [106.699498, 10.793066], [106.699507, 10.793054], [106.699513, 10.793047], [106.699527, 10.793017], [106.699537, 10.792987], [106.699541, 10.792953], [106.699541, 10.792913], [106.699533, 10.792836], [106.699533, 10.792785], [106.699543, 10.792735], [106.699553, 10.792708], [106.699575, 10.792651]]"
564,4122304294,4673707528,False,146.79146367486533,tertiary,52.66233766233766,34.23051948051948,10.034671696836662,5.403284759835126,0.5,Hoàng Sa,"[[106.69947, 10.793112], [106.699668, 10.793146], [106.699763, 10.793141], [106.699888, 10.793111], [106.700408, 10.792935], [106.700597, 10.792896], [106.700698, 10.79287], [106.700764, 10.792844]]"
565,4122304294,411920094,False,96.07973925817464,tertiary,52.66233766233766,34.23051948051948,6.568015714516895,3.536623846278327,0.5,Hoàng Sa,"[[106.69947, 10.793112], [106.699276, 10.79312], [106.698592, 10.793172]]"
566,411918897,411918908,False,186.0580912663228,tertiary,50.0,32.5,13.39618257117524,7.213329076786669,0.5,Đường Nguyễn Cảnh Chân,"[[106.689293, 10.75738], [106.689097, 10.757643], [106.689064, 10.757689], [106.688918, 10.757885], [106.68888, 10.757939], [106.68871, 10.758131], [106.688466, 10.758355], [106.688229, 10.758568], [106.688165, 10.758625]]"
567,411918897,6757556260,False,69.59540978158157,tertiary,50.0,32.5,5.010869504273873,2.6981605023013167,0.5,Đường Nguyễn Cảnh Chân,"[[106.689293, 10.75738], [106.689505, 10.757138], [106.689686, 10.756888]]"
568,411918897,4593924323,False,134.05532266092823,residential,48.81818181818182,36.61363636363637,9.885643905722082,3.295214635240692,0.3,Hẻm Lò Rèn,"[[106.689293, 10.75738], [106.689554, 10.757591], [106.689786, 10.757786], [106.689992, 10.757938], [106.690096, 10.758015], [106.690252, 10.758131]]"
569,411918908,4613083207,False,78.876355644658,tertiary,50.0,32.5,5.679097606415376,3.057975634223665,0.5,Đường Nguyễn Cảnh Chân,"[[106.688165, 10.758625], [106.687798, 10.758933], [106.68767, 10.759038], [106.687611, 10.759079]]"
570,411918908,411918897,False,186.0580912663228,tertiary,50.0,32.5,13.39618257117524,7.213329076786669,0.5,Đường Nguyễn Cảnh Chân,"[[106.688165, 10.758625], [106.688229, 10.758568], [106.688466, 10.758355], [106.68871, 10.758131], [106.68888, 10.757939], [106.688918, 10.757885], [106.689064, 10.757689], [106.689097, 10.757643], [106.689293, 10.75738]]"
571,411918908,4593840507,False,357.05863509740794,residential,48.81818181818182,36.61363636363637,26.33058091221109,8.776860304070354,0.3,Hẻm Chùa Phật Ấn,"[[106.688165, 10.758625], [106.688056, 10.7585], [106.687803, 10.758217], [106.68767, 10.758064], [106.687522, 10.757894], [106.687344, 10.757682], [106.687177, 10.757483], [106.686749, 10.757034], [106.686698, 10.756979], [106.686498, 10.756769], [106.686351, 10.756614], [106.686232, 10.756489], [106.686109, 10.75636], [106.685987, 10.756231]]"
572,411918908,4593918580,False,80.16169920443832,residential,48.81818181818182,36.61363636363637,5.911365527925061,1.9704551759750188,0.3,Hẻm TK26,"[[106.688165, 10.758625], [106.688317, 10.758809], [106.688589, 10.759127], [106.68863, 10.759182]]"
573,6757556260,11824860648,True,11.227260825865248,tertiary,50.0,32.5,0.8083627794622978,0.4352722658643142,0.5,Nguyễn Cảnh Chân,"[[106.689686, 10.756888], [106.689682, 10.756787]]"
574,6757556260,411918897,False,69.59540978158157,tertiary,50.0,32.5,5.010869504273873,2.6981605023013167,0.5,Đường Nguyễn Cảnh Chân,"[[106.689686, 10.756888], [106.689505, 10.757138], [106.689293, 10.75738]]"
575,4593924323,411918897,False,134.05532266092823,residential,48.81818181818182,36.61363636363637,9.885643905722082,3.295214635240692,0.3,Hẻm Lò Rèn,"[[106.690252, 10.758131], [106.690096, 10.758015], [106.689992, 10.757938], [106.689786, 10.757786], [106.689554, 10.757591], [106.689293, 10.75738]]"
576,4593924323,5811285061,False,64.12597410960238,residential,48.81818181818182,36.61363636363637,4.728842783501404,1.5762809278338017,0.3,Hẻm 518 Đường Võ Văn Kiệt,"[[106.690252, 10.758131], [106.690451, 10.757889], [106.690642, 10.757701]]"
577,4593924323,4593923917,False,36.0818156949894,residential,48.81818181818182,36.61363636363637,2.660781939518772,0.8869273131729232,0.3,Hẻm 518 Đường Võ Văn Kiệt,"[[106.690252, 10.758131], [106.690096, 10.758358], [106.690057, 10.758391]]"
578,4613083207,2032267286,False,10.284236245884289,primary_link,50.0,25.0,0.7404650097036687,0.7404650097036687,0.8,,"[[106.687611, 10.759079], [106.687538, 10.759138]]"
579,4613083207,9404261873,True,116.7474806282476,primary,60.0,30.0,7.004848837694855,7.004848837694855,0.8,Trần Hưng Đạo,"[[106.687611, 10.759079], [106.687687, 10.759167], [106.688302, 10.75988]]"
580,4613083207,411918908,False,78.876355644658,tertiary,50.0,32.5,5.679097606415376,3.057975634223665,0.5,Đường Nguyễn Cảnh Chân,"[[106.687611, 10.759079], [106.68767, 10.759038], [106.687798, 10.758933], [106.688165, 10.758625]]"
